metric_name,percentile,threshold_value,baseline_start_date,baseline_end_date
oss_composite,97.6,95.065,2022-10-01,2025-09-30
oss_composite,97.7,95.24,2022-10-01,2025-09-30
oss_composite,97.8,95.419999999999987,2022-10-01,2025-09-30
oss_composite,97.9,95.600000000000009,2022-10-01,2025-09-30
oss_composite,98.0,95.785,2022-10-01,2025-09-30
oss_composite,98.1,95.97,2022-10-01,2025-09-30
oss_composite,98.2,96.155,2022-10-01,2025-09-30
oss_composite,98.3,96.335000000000008,2022-10-01,2025-09-30
oss_composite,98.4,96.525,2022-10-01,2025-09-30
oss_composite,98.5,96.719999999999985,2022-10-01,2025-09-30
oss_composite,98.6,96.91,2022-10-01,2025-09-30
oss_composite,98.7,97.10499999999999,2022-10-01,2025-09-30
oss_composite,98.8,97.295,2022-10-01,2025-09-30
oss_composite,98.9,97.48,2022-10-01,2025-09-30
oss_composite,99.0,97.684999999999988,2022-10-01,2025-09-30
oss_composite,99.1,97.88,2022-10-01,2025-09-30
oss_composite,99.2,98.080000000000013,2022-10-01,2025-09-30
oss_composite,99.3,98.294999999999987,2022-10-01,2025-09-30
oss_composite,99.4,98.5,2022-10-01,2025-09-30
oss_composite,99.5,98.710000000000008,2022-10-01,2025-09-30
oss_composite,99.6,98.925000000000011,2022-10-01,2025-09-30
oss_composite,99.7,99.14,2022-10-01,2025-09-30
oss_composite,99.8,99.36999999999999,2022-10-01,2025-09-30
oss_composite,99.9,99.609999999999985,2022-10-01,2025-09-30
oss_composite,100.0,99.9,2022-10-01,2025-09-30
oss_issues_opened,0.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,0.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,1.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,2.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,3.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,4.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,5.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,6.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,7.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,8.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,9.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,10.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,11.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,12.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,13.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,14.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,15.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,16.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,17.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,18.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,19.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,20.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,21.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,22.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,23.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,24.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,25.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,26.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,27.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,28.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,29.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,30.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,31.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,32.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,33.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,34.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,35.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,36.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,37.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,38.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,39.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,40.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.5,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.6,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.7,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.8,0.0,2022-10-01,2025-09-30
oss_issues_opened,41.9,0.0,2022-10-01,2025-09-30
oss_issues_opened,42.0,0.0,2022-10-01,2025-09-30
oss_issues_opened,42.1,0.0,2022-10-01,2025-09-30
oss_issues_opened,42.2,0.0,2022-10-01,2025-09-30
oss_issues_opened,42.3,0.0,2022-10-01,2025-09-30
oss_issues_opened,42.4,0.0,2022-10-01,2025-09-30
oss_issues_opened,42.5,0.0,2022-10-01,2025-09-30
